time,cont,conterr
1.106557971849151,1.561076604554859,0.007
1.1066515889555384,1.6190476190476248,0.007
1.1077395607357086,1.5776397515528089,0.007
1.1078640300938916,1.7432712215321011,0.008
1.108965499434008,1.4782608695652275,0.006
1.1090604626938485,1.5362318840579636,0.007
1.1102430326752883,1.925465838509314,0.007
1.1125296093940062,1.5445134575569388,0.006
1.113724884374046,1.3954451345755667,0.006
1.1149275722044028,1.378881987577646,0.006
1.1162340075162152,1.7184265010352058,0.007
1.117354527149125,1.668737060041415,0.006
1.1198028176051942,1.5196687370600437,0.006
1.1209410677961564,1.5693581780538342,0.006
1.1221943294465402,1.6273291925465705,0.007
1.124613931583474,1.213250517598354,0.013
1.1257506434849125,1.5942028985507295,0.013
1.1281454888873377,1.5942028985507295,0.009
1.1292827231587492,1.668737060041415,0.012
1.129415249023142,1.5113871635610685,0.018
1.136554394281255,1.2960662525879854,0.01
1.137772904518183,1.776397515527942,0.009
1.140165918623552,1.5362318840579636,0.007
1.1413563313597956,1.602484472049675,0.007
1.1437845219797116,1.5942028985507295,0.007
1.1449576292589856,1.5527950310559135,0.006
1.1497437223156384,1.5279503105590182,0.006
1.150945874566662,1.420289855072462,0.006
1.4752775836998162,1.138716356107668,0.011
1.4921014960092012,1.1718426501035086,0.017
1.4981214677878576,1.072463768115957,0.013
1.5005035757687164,1.677018633540361,0.019
1.5017366991557344,1.2960662525879854,0.011
1.5052813277176016,1.138716356107668,0.01
1.5137476625872217,1.3043478260869603,0.019
1.5160577147329368,1.329192546583856,0.016
1.5161470099782837,1.3623188405796969,0.012
1.5185368394280458,1.28778467908904,0.015
1.5196534478907782,1.3706004140786714,0.015
1.519753080057466,0.9482401656314804,0.018
1.5281375949762968,1.494824016563148,0.021
1.5293059396823678,1.28778467908904,0.028
1.534168803113356,1.3954451345755667,0.015
1.5353475339756568,1.1221532091097184,0.016
1.538958209316622,1.4037267080745417,0.018
1.5413063572445211,1.5196687370600437,0.017
1.547363440107926,1.1304347826086931,0.022
1.5496517412480104,1.4120082815734871,0.014
1.553271642723586,1.2960662525879854,0.018
1.5545152435314695,1.5113871635610685,0.018
1.5617146882980508,0.7246376811594226,0.018
1.5641110371653406,1.1138716356107723,0.016
1.5652640626212166,0.9151138716356102,0.018
1.572476149942167,1.4120082815734871,0.017
1.576071818254075,1.1138716356107723,0.016
1.5784868187317702,0.9565217391304256,0.042
1.5796802744232623,1.329192546583856,0.018
1.582077654821148,0.9316770186335304,0.016
1.5868620678879184,1.1221532091097184,0.012
1.920813219004415,0.9233954451345848,0.018
1.923219522922579,1.221532091097299,0.013
1.9339771490501083,1.138716356107668,0.019
1.940041210055941,1.3374741200828013,0.014
1.9436206764925048,1.1718426501035086,0.014
1.9568473785979044,1.221532091097299,0.014
1.962857745974028,1.2380952380952492,0.017
1.964034538663574,1.055900621118007,0.012
1.9664684117081943,1.486542443064173,0.018
1.967658369322092,1.1304347826086931,0.019
1.9688529093816023,1.039337474120087,0.017
1.9700606876173543,1.0641821946169818,0.02
1.971259610781296,1.2463768115941949,0.016
1.973654101932817,1.3043478260869603,0.013
1.9748651164607391,1.1055900621117978,0.012
1.9760600479975243,1.27122153209109,0.023
1.988065232936276,1.3623188405796969,0.021
1.989168860204789,0.9896480331262962,0.017
1.99276416946239,1.221532091097299,0.02
1.9963724515082448,1.2795031055900652,0.017
