time,cont,conterr
-2.0,2.0,0.016
-1.1149900336895247,-0.7380073800738007,0.012
-1.0467469233932096,-1.1439114391143905,0.012
-0.6911040748894657,-0.3099630996309961,0.012
-0.6910160573480641,-0.7675276752767628,0.012
-0.6887308904011,-0.988929889298886,0.012
-0.6275112751332477,-0.2509225092250984,0.012
-0.6263521169201425,-0.2952029520295283,0.012
-0.6155550871577999,0.4575645756457538,0.013
-0.5831761264612396,-0.06642066420663162,0.012
-0.5569166797178873,-0.5239852398523985,0.014
-0.5520975199846321,-0.5756457564575754,0.012
-0.5508973671356918,-0.7011070110701179,0.012
-0.23474549745644757,-0.43542435424353876,0.013
-0.23348942219856772,-0.14760147601474438,0.012
-0.22751596169265587,-0.036900369003695976,0.012
-0.22630006929564872,-0.24354243542435117,0.012
-0.20243723683561554,-0.354243542435426,0.012
-0.19407573732012384,-0.18450184501845346,0.012
-0.19401063440878463,-0.044280442804416786,0.012
0.19395204010738176,-0.8265682656826605,0.012
0.19519993877391562,-1.040590405904063,0.011
0.19636505560740547,-1.040590405904063,0.012
0.19873075159178333,-0.9298892988929881,0.012
0.2250923835112526,-1.1143911439114285,0.011
0.22629886244085506,-1.1439114391143905,0.012
0.2274891923323561,-1.0996309963099606,0.011
0.25983030702319665,-0.7822878228782306,0.012
0.6286502626597756,-0.08856088560884667,0.018
0.6311118693761819,-0.39114391143910887,0.012
0.6478862143746738,-0.43542435424353876,0.014
0.650238072958242,-0.354243542435426,0.012
0.6575004207622674,1.3322676295501878e-14,0.019
0.6598385344105231,-0.23616236162360416,0.023
0.6622999525933913,-0.22140221402213633,0.012
0.6670447796780277,-0.11808118081180874,0.017
0.6789999217126477,0.029520295202948965,0.02
0.6814030253922971,0.09594095940959368,0.015
0.6873926229278005,0.5756457564575754,0.015
0.7256670164645223,-0.7084870848708389,0.013
1.044185200566182,-0.9815498154981652,0.012
1.0514061910774997,-1.1439114391143905,0.011
1.0573589237021768,-1.018450184501848,0.013
1.0585489245606312,-0.7675276752767628,0.016
1.0657557186168276,-1.0110701107011009,0.026
1.0706087591473041,-1.0110701107011009,0.014
1.0718147169077685,-0.9520295202952032,0.013
1.072967274045432,-1.424354243542438,0.013
1.0742154152837786,-1.1439114391143905,0.013
1.0766208318015704,-1.0553505535055308,0.013
1.0802461179333696,-1.36531365313654,0.012
1.0933796498025434,-0.9520295202952032,0.021
1.1005661975185879,-1.3948339483394756,0.023
1.1006610779208512,-1.387453874538755,0.028
1.1017842394380697,-1.5055350553505504,0.02
1.1029414474698878,-1.0701107011069988,0.02
1.1030626973492246,-1.284132841328401,0.02
1.104252908356517,-1.1881918819188204,0.017
1.1065579625893216,-1.284132841328401,0.015
1.106651579696805,-1.1512915129151375,0.019
1.1077395514897135,-1.3284132841328309,0.015
1.1089654914032172,-1.0479704797047837,0.015
1.1090604522624594,-1.5276752767527655,0.015
1.110243022257754,-1.2250922509225033,0.014
1.1125296002040943,-1.3357933579335781,0.011
1.1137248763989795,-1.5129151291512974,0.012
1.114927563042567,-1.2250922509225033,0.012
1.1162339959679737,-1.5055350553505504,0.012
1.119802808500439,-1.2619926199262124,0.013
1.1209410599055794,-1.1808118081180734,0.011
1.1221943191689348,-1.4095940959409698,0.013
1.1257506356506473,-1.2619926199262124,0.023
1.128145481081103,-1.3800738007380078,0.023
1.129282714164988,-2.0,0.031
1.1294152388300813,-0.9815498154981652,0.043
1.1365543865734833,-1.4391143911439057,0.026
1.137772898025529,-1.291512915129148,0.023
1.1401659097572052,-1.2546125461254651,0.015
1.1413563237082465,-1.2250922509225033,0.015
1.1437845107540392,-1.343173431734325,0.014
1.1449576192478905,-1.6014760147601572,0.012
1.1497437135614401,-1.3284132841328309,0.013
1.1509458658265386,-1.4169741697416907,0.013
1.4752776183851273,-1.4907749077490826,0.027
1.492101630562086,-1.2398523985239973,0.021
1.4981213706470706,-1.660516605166055,0.016
1.5005035675187641,-1.8376383763837745,0.022
1.5017366116640836,-1.6974169741697378,0.019
1.5052813003099823,-1.6678966789668022,0.023
1.5113270111896568,-1.3948339483394756,0.016
1.5137474659588057,-1.5276752767527655,0.015
1.516057640618321,-1.387453874538755,0.015
1.5161470043131913,-1.4907749077490826,0.017
1.5172603909069826,-1.5645756457564484,0.02
1.5185368602096379,-1.5424354243542333,0.021
1.519653481894804,-1.4907749077490826,0.021
1.5197530107895205,-1.4612546125461205,0.023
1.5281375918532953,-1.3800738007380078,0.02
1.529305973799417,-1.4833948339483354,0.029
1.5341688360864811,-1.7490774907749147,0.018
1.535347622201709,-1.5424354243542333,0.035
1.5389581558845893,-1.7416974169741677,0.028
1.5413063338612374,-1.5571955719557273,0.018
1.5473634696329848,-1.3948339483394756,0.022
1.5496516375054497,-1.630996309963093,0.019
1.5532716086727456,-1.8081180811808126,0.017
1.5545150990169372,-1.5793357933579424,0.02
1.564110979224401,-1.8450184501844955,0.022
1.5652640575312011,-1.350553505535046,0.032
1.5724761329280827,-1.8376383763837745,0.021
1.576071808487196,-1.5276752767527655,0.019
1.5784868198008253,-1.4391143911439057,0.028
1.5796802202671647,-1.4022140221402228,0.023
1.5820776799492555,-1.5498154981549803,0.024
1.5868620114142056,-1.3948339483394756,0.017
1.9208131112015732,-1.63837638376384,0.022
1.923219512416812,-1.9261992619926342,0.016
1.933977137469435,-1.8597785977859895,0.02
1.935174995492988,-1.9778597785977852,0.025
1.9400412309692343,-1.8376383763837745,0.017
1.9436206698281442,-1.9409594095941023,0.029
1.9568472411956965,-1.5793357933579424,0.022
1.962857741936603,-1.9778597785977852,0.022
1.9640344457769916,-1.7712177121771298,0.03
1.9676583845544795,-1.5276752767527655,0.02
1.9688528261582343,-1.5129151291512974,0.02
1.9700607016770189,-1.7416974169741677,0.016
1.9712596969060368,-1.5129151291512974,0.023
1.9736541004235004,-1.9335793357933553,0.022
1.9748650633290286,-1.8081180811808126,0.02
1.9760602386524684,-1.4612546125461205,0.027
1.988065271223753,-1.608856088560878,0.03
1.9904390357229351,-1.3284132841328309,0.034
1.9927640300790044,-1.8745387453874574,0.019
1.9963724202436648,-1.7785977859778506,0.022
2.0,-1.4760147601476148,0.021
