time,cont,conterr
1.108253448555943,-0.25274725274725984,0.044
1.1093394730124309,-0.8846153846153848,0.029
1.1094637107848593,-0.43406593406592897,0.045
1.1105632097965539,-0.3901098901098896,0.036
1.1106579991749101,-0.24175824175823535,0.036
1.1118384498045022,-0.12087912087912245,0.026
1.1141209298955848,-0.5769230769230711,0.02
1.1153140651389326,-0.14285714285713236,0.028
1.1165145927479023,-0.42857142857143615,0.023
1.1178186818013214,0.14285714285715212,0.029
1.1178567080725448,-0.7197802197802132,0.061
1.1213810959985744,-0.24725274725274748,0.025
1.122517305111976,-0.7307692307692377,0.021
1.1237683182508453,-0.7032967032966961,0.025
1.1261835792292767,-0.7692307692307647,0.04
1.127318257606353,-0.8076923076923113,0.037
1.1297088062433502,-0.6263736263736226,0.053
1.1308440048550121,-0.6538461538461446,0.084
1.1381026342281961,0.35714285714285543,0.094
1.1417076824887014,-0.8516483516483504,0.032
1.1428959606109972,-0.24725274725274748,0.03
1.1453197922744027,-0.6703296703296617,0.028
1.14649079956747,-0.6593406593406568,0.022
1.1512683103394457,-0.6098901098901055,0.025
1.1524683093229462,-0.8626373626373554,0.029
1.4762184792982116,1.2417582417582498,0.039
1.4930121707082908,1.6648351648351642,0.068
1.4990212973010726,1.1703296703296693,0.028
1.5013991960865272,0.8846153846153846,0.029
1.5026299884023668,1.1703296703296693,0.023
1.5061683974895277,0.5274725274725394,0.031
1.5122032049710854,0.7362637362637501,0.033
1.5146193997346367,1.1098901098901126,0.023
1.5169254282321725,0.7362637362637501,0.022
1.5170145609584536,0.5824175824175835,0.024
1.518125925873711,0.8571428571428625,0.026
1.5194001469890446,0.5714285714285783,0.022
1.5205147304062874,1.3296703296703285,0.051
1.5206141719284667,1.0604395604395611,0.032
1.5289836639627863,0.2802197802197819,0.047
1.530149922017551,0.2252747252747378,0.06
1.535004064302715,0.780219780219789,0.04
1.536180688690854,0.4505494505494463,0.028
1.5397848115571313,1.1978021978022109,0.028
1.542128783615782,0.9285714285714239,0.028
1.5481750230725182,1.3681318681318748,0.031
1.5504591178087241,0.7252747252747254,0.023
1.5540725917118454,0.7637362637362721,0.024
1.5553138762242562,1.0659340659340737,0.027
1.5625000623322505,1.0604395604395611,0.099
1.5648925936144136,1.5109890109890172,0.056
1.56966323944753,0.285714285714294,0.032
1.5732426799397872,0.5934065934065882,0.033
1.5768319425568982,0.4725274725274753,0.026
1.5804338670125024,0.7967032967033063,0.025
1.582827025213303,0.780219780219789,0.027
1.58760276071472,0.3186813186813282,0.037
1.9209549699328359,0.4505494505494463,0.048
1.9233571627144177,-0.5109890109890025,0.035
1.9340954698068265,0.13736263736263954,0.025
1.9352911486856357,-0.032967032967024634,0.028
1.9401486748929853,0.3681318681318797,0.021
1.9437216687917163,0.40109890109891433,0.021
1.9569245656496692,0.23626373626374253,0.029
1.9629242800720466,-0.14285714285713236,0.026
1.96409890623196,-0.2802197802197819,0.029
1.9677163346371342,0.08791208791208804,0.027
1.9689085744536685,0.08791208791208804,0.028
1.9701142852293256,0.016483516483527083,0.029
1.9713110705056396,0.32417582417582125,0.025
1.974910132472342,0.16483516483516159,0.034
1.976102951259627,0.04395604395604913,0.023
1.9880865764805238,-0.6208791208791298,0.079
1.992776908402659,-0.04395604395604891,0.025
1.9963788172752026,-0.24725274725274748,0.023
2.0,0.41208791208791906,0.032
