time,cont,conterr
1.1417076824887014,-0.9065550906555131,0.032
1.1428959606109972,-0.2817294281729521,0.03
1.1453197922744027,-0.7001394700139352,0.028
1.14649079956747,-0.6555090655508995,0.022
1.1512683103394457,-0.6220362622036175,0.025
1.1524683093229462,-0.9009762900976261,0.029
1.4762184792982116,1.1799163179916348,0.039
1.4930121707082908,1.4476987447698697,0.068
1.4990212973010726,1.1687587168758808,0.028
1.5013991960865272,0.8730822873082311,0.029
1.5026299884023668,1.1966527196652756,0.023
1.5061683974895277,0.49930264993028395,0.031
1.5122032049710854,0.7001394700139549,0.033
1.5146193997346367,1.135285913528599,0.023
1.5169254282321725,0.7615062761506515,0.022
1.5170145609584536,0.5941422594142227,0.024
1.518125925873711,0.8619246861924772,0.026
1.5194001469890446,0.5941422594142427,0.022
1.5205147304062874,1.2022315202231626,0.051
1.5206141719284667,1.0348675034867534,0.032
1.5289836639627863,0.15899581589957856,0.047
1.530149922017551,0.03068340306835804,0.06
1.535004064302715,0.7057182705718419,0.04
1.536180688690854,0.4379358437935874,0.028
1.5397848115571313,1.1966527196652956,0.028
1.542128783615782,0.9232914923291542,0.028
1.5481750230725182,1.352859135285931,0.031
1.5504591178087241,0.7447698744769911,0.023
1.5540725917118454,0.7782426778242728,0.024
1.5553138762242562,1.0683403068340356,0.027
1.5625000623322505,0.6610878661087862,0.099
1.5648925936144136,1.358437935843798,0.056
1.56966323944753,0.24825662482567035,0.032
1.5732426799397872,0.555090655509054,0.033
1.5768319425568982,0.47140864714086916,0.026
1.5804338670125024,0.8061366806136876,0.025
1.582827025213303,0.7782426778242728,0.027
1.58760276071472,0.2538354253835573,0.037
1.9209549699328359,0.3263598326359878,0.048
1.9233571627144177,-0.5774058577405818,0.035
1.9340954698068265,0.13668061366807072,0.025
1.9352911486856357,-0.052998605299846346,0.028
1.9401486748929853,0.39330543933055173,0.021
1.9437216687917163,0.4267782426778335,0.021
1.9569245656496692,0.2147838214783886,0.029
1.9629242800720466,-0.15341701534169183,0.026
1.96409890623196,-0.3096234309623469,0.029
1.9677163346371342,0.07531380753137418,0.027
1.9689085744536685,0.06973500697350721,0.028
1.9701142852293256,-0.008368200836810447,0.029
1.9713110705056396,0.3263598326359878,0.025
1.974910132472342,0.11436541143654289,0.034
1.976102951259627,0.05299860529986633,0.023
1.9880865764805238,-0.9344490934449279,0.079
1.992776908402659,-0.04741980474197938,0.025
1.9963788172752026,-0.2426778242677834,0.023
2.0,0.37656903765691085,0.032
