time,cont,conterr
-2.0,0.012526096033403267,0.006
-1.11499000682511,-2.0,0.005
-1.0467468745116546,-1.331941544885161,0.005
-0.6911040601931457,-0.2129436325678582,0.006
-0.6910160090289486,-0.22129436325677387,0.006
-0.6887306295582027,-0.27974947807933304,0.006
-0.6263520885717462,-0.020876826722348918,0.006
-0.6155550589358099,-0.07098121085596265,0.006
-0.5831760974175095,-0.2129436325678582,0.006
-0.5569166533833123,-0.22964509394571953,0.006
-0.5520974913047794,-0.2881002087682787,0.007
-0.550897338469891,-0.3465553235908081,0.005
-0.2347454724922453,-1.0062630480167019,0.005
-0.23348939724906304,-1.0146137787056175,0.005
-0.22751593561224803,-1.089770354906038,0.005
-0.2263000444303278,-1.0730688935281767,0.006
-0.20243721104882817,-1.2066805845511563,0.006
-0.1940757128320949,-1.3569937369519678,0.005
-0.1940106099215091,-1.1816283924843496,0.006
0.19395206005226795,1.1315240083507359,0.006
0.1951999599050418,1.0146137787056473,0.006
0.19636507552404847,1.0814196242171223,0.006
0.1987307714807276,1.0313152400835084,0.006
0.2250924018906879,1.0313152400835084,0.006
0.22629888080616434,0.8308977035490539,0.006
0.22748921068372852,0.9979123173277564,0.006
0.2598303249959102,0.9478079331941425,0.006
0.2694262195012249,0.8810020876826674,0.006
0.6286502510963761,1.5741127348642836,0.015
0.6311118842026731,1.5323590814196155,0.006
0.647886229004766,1.7745302713987385,0.006
0.6502380851590961,1.649269311064704,0.006
0.6575004352797942,1.4989561586638929,0.008
0.6598385020675055,1.3486430062630221,0.013
0.6622999682555744,1.473903966597086,0.006
0.6670447916821041,1.281837160751547,0.007
0.6789999323759077,1.04801670146137,0.01
0.6814030396299651,1.1565762004175428,0.006
0.6873926370953405,1.0396659707724543,0.006
1.0441852093554393,1.5490605427975068,0.006
1.0514061997822113,1.5574112734864225,0.006
1.0561654093980826,1.549060542797477,0.007
1.057358933538043,1.5741127348643134,0.006
1.0585489343825647,1.5574112734864225,0.007
1.065755728354382,1.4906054279749474,0.009
1.0706087700288882,1.5824634655532295,0.007
1.0718147253735313,1.5741127348643134,0.006
1.0729672836985507,1.4655532359081405,0.006
1.0742154237214332,1.5574112734864225,0.006
1.0766208402110617,1.540709812108561,0.006
1.0802461263004148,1.52400835073067,0.007
1.0933796592166685,1.198329853862211,0.008
1.1005662068485709,1.699373695198318,0.009
1.1017842487537917,2.0,0.009
1.1029414555712096,1.3820459290188043,0.008
1.103062707850829,1.908141962421718,0.008
1.1042529188441854,1.7745302713987683,0.008
1.106557971849151,1.5741127348642836,0.007
1.1066515889555384,1.632567849686843,0.007
1.1077395607357086,1.590814196242175,0.007
1.1078640300938916,1.7494780793319613,0.008
1.108965499434008,1.4989561586638929,0.006
1.1090604626938485,1.549060542797477,0.007
1.1102430326752883,1.9415448851774406,0.007
1.1125296093940062,1.565762004175368,0.006
1.113724884374046,1.415448851774527,0.006
1.1149275722044028,1.3987473903966654,0.006
1.1162340075162152,1.7327766179540705,0.007
1.117354527149125,1.691022964509402,0.006
1.1198028176051942,1.540709812108561,0.006
1.1209410677961564,1.590814196242175,0.006
1.1221943294465402,1.6409185803757587,0.007
1.124613931583474,1.173277661795404,0.013
1.1257506434849125,1.5574112734864225,0.013
1.1281454888873377,1.590814196242175,0.009
1.1292827231587492,1.6409185803757884,0.012
1.129415249023142,1.432150313152388,0.018
1.136554394281255,1.281837160751547,0.01
1.137772904518183,1.7745302713987385,0.009
1.140165918623552,1.549060542797477,0.007
1.1413563313597956,1.6158663883089521,0.007
1.1437845219797116,1.607515657620036,0.007
1.1449576292589856,1.5741127348643134,0.006
1.1497437223156384,1.5490605427975068,0.006
1.1509458745666619,1.440501043841334,0.006
1.4752775836998162,1.1148225469728748,0.011
1.4921014960092012,1.0981210855949834,0.017
1.4981214677878576,1.0313152400835084,0.013
1.5005035757687164,1.590814196242175,0.019
1.5017366991557344,1.2734864300626314,0.011
1.5052813277176016,1.1231732776617904,0.01
1.5113270613426586,1.1482254697286267,0.016
1.5137476625872215,1.2150313152401018,0.019
1.5160577147329368,1.2651356993737157,0.016
1.5161470099782837,1.331941544885161,0.012
1.5185368394280458,1.2317327766179633,0.015
1.5196534478907782,1.3152400835072995,0.015
1.5197530800574661,0.8643006263048063,0.018
1.5281375949762968,1.39039665970772,0.021
1.5293059396823678,1.1231732776618202,0.028
1.534168803113356,1.3402922755741065,0.015
1.5353475339756568,1.0563674321503154,0.016
1.5389582093166219,1.323590814196245,0.018
1.5413063572445211,1.4488517745302794,0.017
1.547363440107926,1.0146137787056473,0.022
1.5496517412480104,1.3653444676409134,0.014
1.553271642723586,1.215031315240072,0.018
1.5545152435314695,1.432150313152388,0.018
1.5617146882980508,0.6388308977035448,0.018
1.5641110371653406,1.0480167014613997,0.016
1.5652640626212166,0.8308977035490539,0.018
1.5724761499421667,1.3402922755741065,0.017
1.576071818254075,1.0480167014613997,0.016
1.5784868187317702,0.6722338204592675,0.042
1.5796802744232625,1.2484342379958244,0.018
1.582077654821148,0.8643006263048063,0.016
1.5868620678879184,1.089770354906038,0.012
1.920813219004415,0.8392484342379993,0.018
1.923219522922579,1.18162839248432,0.013
1.9339771490501083,1.0480167014613997,0.019
1.940041210055941,1.290187891440493,0.014
1.9436206764925048,1.1231732776617904,0.014
1.9568473785979044,1.173277661795404,0.014
1.962857745974028,1.1649269311064883,0.017
1.964034538663574,1.022964509394563,0.012
1.9664684117081945,1.4070981210855815,0.018
1.9676583693220913,1.0396659707724543,0.019
1.9688529093816025,0.9645093945720333,0.017
1.9700606876173543,0.9645093945720333,0.02
1.9712596107812956,1.1816283924843494,0.016
1.973654101932817,1.265135699373686,0.013
1.9748651164607391,1.073068893528177,0.012
1.9760600479975245,1.1482254697285974,0.023
1.9880652329362758,1.2567849686847405,0.021
1.989168860204789,0.9144050104384198,0.017
1.99276416946239,1.1231732776617904,0.02
1.9963724515082446,1.2066805845511563,0.017
2.0,1.1482254697286267,0.016
