time,cont,conterr
-2.0,1.2476319350473655,0.028
-1.1094043884592137,-2.0,0.019
-1.041283583419926,-1.350473612990523,0.021
-0.6862785083757255,2.0,0.03
-0.686190609108869,1.9188092016238132,0.029
-0.6839095710505243,1.6644113667117666,0.031
-0.6227998272533537,0.733423545331521,0.023
-0.6216426529259547,0.40324763193505886,0.024
-0.6108649854123342,0.8416779431664305,0.028
-0.5785440885144864,0.16508795669825016,0.023
-0.5523317273667732,-0.3004059539918824,0.026
-0.5475212080700533,-0.0027063599458567733,0.024
-0.546323206116081,-0.1488497970229936,0.023
-0.23073825698686878,-0.8470906630581827,0.022
-0.22948443649916128,-0.22462787550742824,0.021
-0.22352168630228753,0.008119079837628274,0.021
-0.22230797182544015,-0.20297699594045793,0.021
-0.1984879297904838,0.04059539918808408,0.02
-0.190141425172339,0.09472259810554817,0.023
-0.19007644020112147,0.1813261163734876,0.02
0.19719054624918586,0.7550744248985106,0.025
0.19843620840376452,0.6089309878213931,0.024
0.1995992359695844,0.2679296346414075,0.025
0.20196068862948335,0.8687415426251723,0.027
0.228275051716595,1.1556156968876934,0.029
0.22947936601001384,1.5453315290933718,0.029
0.23066756142220113,1.2855209742895735,0.025
0.2629506825765464,1.8159675236806363,0.028
0.6311092789423984,-0.23545331529093283,0.019
0.6335664667527401,-0.3978349120433069,0.022
0.6503107334799418,0.035182679296350994,0.027
0.652658375949418,-0.08389715832206313,0.022
0.6599077010349474,-0.08389715832206313,0.022
0.6622416040371335,-0.1542625169147458,0.025
0.664698626427267,-0.11096075778078562,0.023
0.6694349439700131,-0.11637347767251871,0.035
0.6813686434525996,-0.35453315290932763,0.039
0.6837674427224067,-0.008119079837628274,0.031
0.6897463010122342,0.24627875507443697,0.032
0.7279520627565006,0.6576454668470859,0.028
1.045899083073357,0.2354533152909326,0.026
1.0531071262260778,0.11096075778078562,0.021
1.05904918571061,0.1488497970229936,0.025
1.060237050282372,-0.2733423545331406,0.032
1.0674309224368135,0.3978349120433067,0.089
1.072275261776285,-0.08389715832204381,0.039
1.0734790534377319,0.2733423545331597,0.03
1.074629547425642,0.4573748308525043,0.03
1.0758754469222587,0.3004059539918824,0.03
1.0782765512867822,0.31664411366711986,0.029
1.0818953402132752,-0.11637347767253803,0.028
1.0950053176605063,-0.1542625169147458,0.031
1.095060654317979,-0.040595399188103176,0.025
1.10217897978018,-1.0040595399188046,0.057
1.1022736888458229,0.04600811907983626,0.083
